title,url,press,summary,date
"과감한 치고빠지기… 개미, 이번엔 승리?",/news/news_read.nhn?article_id=0001308621&office_id=005&mode=search&query=LG생활건강&page=3,국민일보,SK하이닉스(866억원) 셀트리온(749억원) 삼성전기(317억원) LG생활건강(228억원) 등 다른 우량주들이 뒤를 이었다. 개인들은 3월 한...,2020-04-07 04:07
"동학개미들, 차익실현 시작했나",/news/news_read.nhn?article_id=0009799983&office_id=003&mode=search&query=LG생활건강&page=3,뉴시스,"또 삼성전기(6.92%), 현대차(2.90%), LG생활건강(5.07%), LG이노텍(10.91%) 등이 순매도 상위 종목으로 나타났다. 상장지...",2020-04-07 06:48
"[빅데이터MSI]시장심리 톱5, 두산인프라코어·농심·하이트진로·LG생활건강·신세계",/news/news_read.nhn?article_id=0009800023&office_id=003&mode=search&query=LG생활건강&page=3,뉴시스,7일 빅데이터 시장심리지수(MSI)가 가장 높은 톱5에 두산인프라코어·농심·하이트진로·LG생활건강·신세계가 선정됐다. 이는 뉴시스와 코스콤이 주...,2020-04-07 08:07
"동학개미 ‘스톱’…개인 투자자, 넉 달 만에 최대 규모 ‘팔자’",/news/news_read.nhn?article_id=0002423607&office_id=021&mode=search&query=LG생활건강&page=3,문화일보,"또 삼성전기(6.92%), LG생활건강(5.07%), 현대차(2.90%), LG이노텍(10.91%) 등이 순매도 상위 종목으로 나타났다. 김승현 유안타증권 연구원은 “개인...",2020-04-07 08:41
"LG생활건강, 코로나 확산으로 해외 매출 타격…목표가↓-케이프",/news/news_read.nhn?article_id=0004614443&office_id=018&mode=search&query=LG생활건강&page=3,이데일리,케이프투자증권은 7일 LG생활건강(051900)에 대해 신종 코로나바이러스 감염증(코로나19) 확산으로 해외 매출 타격이 불가피하다며 목표주가를...,2020-04-07 08:47
"LG생활건강, '자금난' 협력사에 830억원 상생 금융 지원",/news/news_read.nhn?article_id=0002221745&office_id=123&mode=search&query=LG생활건강&page=2,조세일보,LG생활건강(대표 차석용)은 신종 코로나 바이러스(코로나19) 감염증 확산으로 자금난을 겪고 있는 협력회사를 위해 830억원 규모의 금융 지원에...,2020-04-07 08:57
"LG생활건강, '자금난' 협력사에 830억원 상생 금융 지원 나선다",/news/news_read.nhn?article_id=0004568676&office_id=421&mode=search&query=LG생활건강&page=2,뉴스1,LG생활건강은 '코로나19'(신종 코로나바이러스) 확산으로 자금난을 겪고 있는 협력회사를 위해 총 830억원 규모의 금융 지원에 나선다고 7일 ...,2020-04-07 09:00
"LG생활건강, 자금난 협력사에 830억원 금융지원",/news/news_read.nhn?article_id=0004656976&office_id=277&mode=search&query=LG생활건강&page=2,아시아경제,LG생활건강(대표 차석용)이 신종 코로나바이러스감염증(코로나19) 확산으로 자금난을 겪고 있는 협력회사를 위해 총 830억원 규모의 금융 지원에...,2020-04-07 09:00
"LG생활건강, ‘자금난’ 협력회사에 총 830억원 상생 금융 지원",/news/news_read.nhn?article_id=0004403783&office_id=014&mode=search&query=LG생활건강&page=2,파이낸셜뉴스,LG생활건강은 코로나19 감염증 확산으로 자금난을 겪고 있는 협력회사를 위해 총 830억원 규모의 금융 지원에 나선다고 7일 밝혔다. LG생활건...,2020-04-07 09:01
"LG생활건강, 협력사 상생 위해 830억원 금융 지원",/news/news_read.nhn?article_id=0004614467&office_id=018&mode=search&query=LG생활건강&page=2,이데일리,지난해 12월 서울 강서구 메이필드호텔에서 열린 ‘협력회사 최고경영자 아카데미’에서 LG생활건강 임원진과 협력회사 대표들이 상생협력을 다짐하고 ...,2020-04-07 09:03
"코스피, 美증시 급등·삼성전자 실적 호조에 상승 출발",/news/news_read.nhn?article_id=0004614496&office_id=018&mode=search&query=LG생활건강&page=2,이데일리,"(207940), 셀트리온(068270), LG화학(051910), 현대차(005380), 삼성물산(028260), 삼성SDI(006400)도 오르고 있다. 네이버(035...",2020-04-07 09:16
"LG생활건강, 자금난 협력사에 830억원 금융 지원",/news/news_read.nhn?article_id=0004552117&office_id=009&mode=search&query=LG생활건강&page=2,매일경제,LG생활건강은 신종 코로나바이러스(코로나19) 감염증 확산으로 자금난을 겪고 있는 협력회사를 위해 총 830억원 규모의 금융 지원에 나선다고 7...,2020-04-07 09:17
[개장] 코스피 1800선·코스닥 600선 복귀…삼성전자 실적 위력,/news/news_read.nhn?article_id=0000527850&office_id=417&mode=search&query=LG생활건강&page=2,머니S,코스피 시총 상위종목에서는 LG생활건강만이 보합세를 보였을 뿐 모두 빨간불이 들어왔다. 삼성전자는 1분기 잠정 영업실적이 오르면서 2.87%까지...,2020-04-07 09:19
