title,url,press,summary,date
"[주간추천주]LG생건·코스맥스, 中소비 회복 수혜株 주목",/news/news_read.nhn?article_id=0004613044&office_id=018&mode=search&query=엔씨소프트&page=1,이데일리,유안타증권은 엔씨소프트(036570)와 카카오(035720)를 추천했다. 유안타증권은 “리니지2M 흥행 및 초기 높은 매출 지속으로 실적이 개선...,2020-04-05 11:05
"‘코로나19 대응’ 넥슨·엔씨, 출근 재개…넷마블은 재택근무 한주 더",/news/news_read.nhn?article_id=0004613117&office_id=018&mode=search&query=엔씨소프트&page=1,이데일리,5일 업계에 따르면 엔씨소프트(036570)는 6일부터 29일까지 4주간 주 4일제 근무를 시행한다. 모든 직원에게 매주 1일씩 총 4일의 특별...,2020-04-05 12:43
NHN한국사이버결제·엔씨소프트 등 '언택트株' 초강세,/news/news_read.nhn?article_id=0004318809&office_id=015&mode=search&query=엔씨소프트&page=1,한국경제,엔씨소프트(256.6%) 펄어비스(124.4%) 넷마블(45.0%) 등 게임주도 코로나19의 타격을 피하며 폭락장에서 방어주로 떠올랐다. 안인기...,2020-04-05 15:41
"'코로나發 태풍' 이겨낸 실적개선株, 미리 찜 해볼까",/news/news_read.nhn?article_id=0004318815&office_id=015&mode=search&query=엔씨소프트&page=1,한국경제,"증권업계는 씨젠, 엔씨소프트, 농심 등의 영업이익 추정치를 상향 조정했다. 코로나19와 밀접한 관련이 있거나 ‘사회적 거리두기’ 문화의 수혜주들...",2020-04-05 15:55
"[이번주 추천주] ""중국소비 회복 기대"" LG생건 주목",/news/news_read.nhn?article_id=0003719804&office_id=011&mode=search&query=엔씨소프트&page=1,서울경제,유안타증권은 지난해 말 출시한 신작 게임 ‘리니지2M’ 흥행으로 실적 개선 기대가 높아진 엔씨소프트(036570)와 카카오(035720)톡 광고...,2020-04-05 17:53
