title,url,press,summary,date
"반짝하다 주춤한 은행株…'싸긴 싼데, 살까 말까'",/news/news_read.nhn?article_id=0004637709&office_id=018&mode=search&query=신한지주&page=1,이데일리,주요 은행지주 주가 흐름 [이데일리 문승용 기자]◇ 이달 들어 외국인 2300억 매도에 또 하락 11일 마켓포인트에 따르면 신한지주(055550...,2020-05-12 00:41
[코스피 마감]코로나 재확산 경계감에 2거래일 연속 하락,/news/news_read.nhn?article_id=0004638334&office_id=018&mode=search&query=신한지주&page=1,이데일리,"POSCO(005490)는 3%대, 신한지주(055550), 한국전력(015760), 삼성SDS(018260)는 2%대씩 하락했다. 개별 종목으...",2020-05-12 15:50
코스피 1920선 후퇴…외국인·기관 6100억 순매도,/news/news_read.nhn?article_id=0002223594&office_id=123&mode=search&query=신한지주&page=1,조세일보,"시가총액 상위 종목 중에선 POSCO(-3.41%), 하나금융지주(-3.24%), 삼성에스디에스(-2.49%), LG화학(-2.45%), 삼성물...",2020-05-12 16:14
"기지개 폈던 금융지주 주가...""2분기부터가 문제""",/news/news_read.nhn?article_id=0004423195&office_id=014&mode=search&query=신한지주&page=1,파이낸셜뉴스,12일 금융권에 따르면 지난 3월 신한금융지주의 주가는 2만1850원까지 하락했다가 최근 3만원 가까이 상승했다. KB금융지주의 주가는 2만5850원까지 하락했다가...,2020-05-12 16:16
"금융지주 주가, 과거 대비 올랐지만 '앞날 불투명'",/news/news_read.nhn?article_id=0004423313&office_id=014&mode=search&query=신한지주&page=1,파이낸셜뉴스,12일 금융권에 따르면 지난 3월 신한금융지주의 주가는 2만1850원까지 하락했다가 최근 3만원 가까이 상승했다. KB금융지주의 주가는 2만58...,2020-05-12 17:39
"12일, 외국인 거래소에서 삼성전자(-1.03%), LG화학(-2.45%) 등 순...",/news/news_read.nhn?article_id=0004339294&office_id=015&mode=search&query=신한지주&page=1,한국경제,"외국인 투자자의 순매도 상위 20개 종목은 삼성전자, LG화학, 삼성전자우, 현대차, POSCO, SK이노베이션, NAVER, KT&G, 신한지...",2020-05-12 18:37
