title,url,press,summary,date
"2030 가세 개미투자 역대급 순매수 행진...""초보 투자 주의""",/news/news_read.nhn?article_id=0001438096&office_id=052&mode=search&query=SK하이닉스&page=1,YTN,"삼성전자, SK하이닉스 등 우량주 중심의 저가매수를 한 것으로 금융투자협회는 파악하고 있습니다. 하지만 일부는 투자 여력을 넘어선 빚 투자를 하...",2020-05-10 05:14
코스피 2000 회복 가능할까,/news/news_read.nhn?article_id=0009853724&office_id=003&mode=search&query=SK하이닉스&page=1,뉴시스,"윤지호 이베스트투자증권 리서치센터장은 ""코스피 2000을 넘기 위해서는 시가총액 큰 종목이 움직여야 하는데, 지난주 막바지 외국인들이 SK하이닉...",2020-05-10 06:00
5만원 턱밑에 갇힌 삼성전자…마음 졸이는 동학개미 러브콜은 여전,/news/news_read.nhn?article_id=0004628686&office_id=421&mode=search&query=SK하이닉스&page=1,뉴스1,ΔSK하이닉스 0.5% Δ삼성바이오로직스 23.2% ΔNAVER 28.5% Δ셀트리온 1.7% ΔLG화학 12.6% ΔLG생활건강 17.2% Δ...,2020-05-10 06:07
문 대통령 가입한 `소부장 펀드` 누적수익률 9%…코로나 급락장서 선방,/news/news_read.nhn?article_id=0004571640&office_id=009&mode=search&query=SK하이닉스&page=1,매일경제,"편입한 자산을 살펴보면 삼성전자, SK하이닉스 등 반도체 대장주를 비롯해 덕산네오룩스, 에스앤에스텍 등이 있다. 당시 문 대통령은 이 펀드에 5000만원을 투자했다.......",2020-05-10 06:11
文대통령 가입 '필승코리아' 펀드…코로나 주춤하자 견조한 흐름,/news/news_read.nhn?article_id=0004628695&office_id=421&mode=search&query=SK하이닉스&page=1,뉴스1,"지난달 7일 기준 이 펀드의 주요 보유 종목은 삼성전자(비중 27.59%), SK하이닉스(7.77%), NAVER(3.57%), 덕산네오룩스(3...",2020-05-10 06:20
"반도체·디스플레이, '기술 격차'로 코로나 불확실성 뚫는다",/news/news_read.nhn?article_id=0004628719&office_id=421&mode=search&query=SK하이닉스&page=1,뉴스1,"SK하이닉스도 같은 기간 매출액 7조1989억원, 영업이익은 8003억원을 기록하며 기대 이상의 실적을 거뒀다. 반면, 디스플레이 산업은 오랜 ...",2020-05-10 07:00
"""방금 계약 나왔습니다""…방사광가속기에 들썩이는 청주",/news/news_read.nhn?article_id=0004337553&office_id=015&mode=search&query=SK하이닉스&page=1,한국경제,"SK하이닉스, LG화학 등의 대표적인 기업은 있지만 최근 몇년간 일자리를 확 늘릴만한 성장동력은 없었다. 그럼에도 택지지구가 꾸준히 개발되면서 ...",2020-05-10 09:44
[주간추천주]언택트·위생…코로나 수혜株 주목,/news/news_read.nhn?article_id=0004636445&office_id=018&mode=search&query=SK하이닉스&page=1,이데일리,"10일 금융투자업계에 따르면, 유안타증권(003470)은 다음 주 추천 종목으로 SK하이닉스(000660), 엔씨소프트(036570), 코스맥스...",2020-05-10 10:12
[이번 주 추천주]'저평가株' 금호석유·하나금융 눈길,/news/news_read.nhn?article_id=0003734915&office_id=011&mode=search&query=SK하이닉스&page=1,서울경제,"증권사들은 SK하이닉스(000660), 엔씨소프트(036570), 금호석유(011780), 지엔씨에너지(119850) 등 언택트(비대면) 산업 ...",2020-05-10 13:09
"美 `빅4 IT` 데이터센터 투자 40% 급증…""三電·SK하이닉스 수혜 기대""",/news/news_read.nhn?article_id=0002597062&office_id=029&mode=search&query=SK하이닉스&page=1,디지털타임스,"삼성전자와 SK하이닉스의 수혜가 기대되고 있다. 10일 업계에 따르면 글로벌 투자은행 JP모건은 최근 보고서를 통해 아마존, 페이스북, 마이크로...",2020-05-10 13:56
"靑 3개 창으로 ""경제 전시상황 뚫겠다""…해답지 찾아보니",/news/news_read.nhn?article_id=0004406369&office_id=008&mode=search&query=SK하이닉스&page=1,머니투데이,삼성전자와 SK하이닉스가 전 세계 시장 매출의 60~70%를 확보한 메모리반도체 부문과 달리 시스템반도체 시장에선 국내 업계의 매출 점유율이 4...,2020-05-10 17:20
中 부양책·무역갈등 변수 주목..코스피 예상밴드 1900~1950 [주간 증시 전...,/news/news_read.nhn?article_id=0004421778&office_id=014&mode=search&query=SK하이닉스&page=1,파이낸셜뉴스,"■성장주 등 안전투자 추천 하나금융투자는 SK하이닉스, 한국전력, 기아차를 단기 투자유망종목으로 추천했다. SK하이닉스는 올해 1·4분기 매출액...",2020-05-10 17:42
스마트폰 수요 둔화… 2020년 반도체시장 4.2% 역성장 전망,/news/news_read.nhn?article_id=0003463742&office_id=022&mode=search&query=SK하이닉스&page=1,세계일보,"사진=게티이미지뱅크 10일 업계에 따르면 삼성전자와 SK하이닉스는 지난 1분기 시장의 기대에 부응하는 실적을 내놨지만, 2분기 이후에는 불확실성...",2020-05-10 20:36
