title,url,press,summary,date
"[개장] 미국증시 큰폭 하락 영향에, 코스피 1% 폭락 출발",/news/news_read.nhn?article_id=0000514084&office_id=417&mode=search&query=삼성바이오로직스&page=2,머니S,"삼성전자(-1.73%), SK하이닉스(-1.37%), 삼성바이오로직스(1-1.73%), 네이버(-0.55%), LG화학(-1.60%), 현대차(...",2020-03-06 09:09
"코스피, 닷새 만에 하락 출발..장중 1%대↓",/news/news_read.nhn?article_id=0004591461&office_id=018&mode=search&query=삼성바이오로직스&page=2,이데일리,"삼성전자(005930), SK하이닉스(000660), 삼성바이오로직스(207940)가 각각 1%대 하락하고 현대차(005380), 삼성물산(028260), LG생활건강(0...",2020-03-06 09:09
코로나19 글로벌 확산세에 코스피 나흘 만에 하락…2050선 출발,/news/news_read.nhn?article_id=0004531216&office_id=009&mode=search&query=삼성바이오로직스&page=2,매일경제,"삼성전자, SK하이닉스, 삼성바이오로직스, LG화학 등이 1~2% 떨어지고 있다. 이날 유가증권시장에서는 1개 상한가를 포함해 110개 종목이 상승하고 있고 687개 종목...",2020-03-06 09:17
"코스피 1.5% 하락 출발…장중 2,040대 후퇴(종합)",/news/news_read.nhn?article_id=0011452831&office_id=001&mode=search&query=삼성바이오로직스&page=2,연합뉴스,"시가총액 상위종목은 삼성전자(-1.21%), SK하이닉스(-0.95%), 삼성바이오로직스(-0.50%), 네이버(NAVER)(-0.55%), L...",2020-03-06 09:36
"코스피 1.5% 하락 출발…장중 2,040대 후퇴",/news/news_read.nhn?article_id=0001428987&office_id=057&mode=search&query=삼성바이오로직스&page=1,MBN,"시가총액 상위종목은 삼성전자(-1.21%), SK하이닉스(-0.95%), 삼성바이오로직스(-0.50%), 네이버(NAVER)(-0.55%), LG화학(-0.74%), 현대...",2020-03-06 09:53
"코스피, 1% 넘게 하락세…외국인·기관 쌍끌이 매도",/news/news_read.nhn?article_id=0002387319&office_id=119&mode=search&query=삼성바이오로직스&page=1,데일리안,"삼성전자(-1.73%)를 비롯해 SK하이닉스(-1.26%), 삼성바이오로직스(-1.31%), 네이버(-0.83%), LG화학(-0.99%), 현...",2020-03-06 10:02
"[오전시황] 코스피, 개인매수 3500억대 불구 2%대 급락 중",/news/news_read.nhn?article_id=0000514196&office_id=417&mode=search&query=삼성바이오로직스&page=1,머니S,"삼성전자(-2.08%), SK하이닉스(-2.21%), 삼성전자우(-2.34%), 삼성바이오로직스(-1.61%), 네이버(-1.38%), LG화학...",2020-03-06 11:07
"코스피, 외국인 매도에 2% 넘게 하락…환율 급등",/news/news_read.nhn?article_id=0004506624&office_id=421&mode=search&query=삼성바이오로직스&page=1,뉴스1,"시가총액 상위 종목인 삼성전자(-2.42%), SK하이닉스(-2.74%), 삼성전자우(-2.75%), 삼성바이오로직스(-1.21%), 네이버(-...",2020-03-06 13:15
"코스피, 코로나19 증가에 장중 2%대 하락",/news/news_read.nhn?article_id=0004591745&office_id=018&mode=search&query=삼성바이오로직스&page=1,이데일리,"삼성바이오로직스(207940), NAVER(035420), LG생활건강(051900)은 1%대 떨어진다. SK텔레콤(017670)은 강보합권에서 거래되고 있다. 국민연금이...",2020-03-06 14:02
경제개혁연대 삼성그룹 계열사 이사회 구성 투명성 강화 미온적,/news/news_read.nhn?article_id=0002996200&office_id=032&mode=search&query=삼성바이오로직스&page=1,경향신문,그러면서 삼성바이오로직스 회계 부정 의혹으로 수사를 받는 김태한 대표이사 재선임 안건과 삼성증권 배당사고에 책임이 있는 삼성생명 전영묵 사내이사(대표이사)...,2020-03-06 15:25
