title,url,press,summary,date
[Best of best] 화려한 `맥시멀` vs 간소한 `미니멀`…패션 女神들은...,/news/news_read.nhn?article_id=0004539444&office_id=009&mode=search&query=삼성물산&page=2,매일경제,"삼성물산 패션부문의 여성복 브랜드 '구호'는 보다 여성스러운 디자인으로 업그레이드된 '에딧 라인'을 선보였다. 매력적인 카키색, 슬림한 실루엣의...",2020-03-19 04:03
지금 한국은 '동학개미운동' 중…수익률 비교해보니,/news/news_read.nhn?article_id=0004378788&office_id=008&mode=search&query=삼성물산&page=2,머니투데이,"이 밖에 KT&G는 12%, 셀트리온헬스케어는 5%, 셀트리온은 10%, 삼성물산은 14% 하락했다. 증권업계에서는 개인들이 펀더멘털(기초체력)...",2020-03-19 06:40
3월 중순 이후 서울서 연내 2만2000여 가구 분양…정비사업물량 80%,/news/news_read.nhn?article_id=0002589490&office_id=029&mode=search&query=삼성물산&page=2,디지털타임스,삼성물산은 동대문구 용두동 용두6구역을 재개발 해 총 1048가구로 짓는 래미안 용두를 4월 경 분양할 예정이다. 이 단지의 일반분양 물량은 4...,2020-03-19 09:17
"코스피, 급등 출발 후 약세 전환…장중 1580선 등락",/news/news_read.nhn?article_id=0009765126&office_id=003&mode=search&query=삼성물산&page=2,뉴시스,"SK하이닉스(-1.50%), 삼성바이오로직스(-1.12%), LG화학(-5%), 삼성물산(-1.2%), 현대차(-1.36%) 등이 내리고 있다....",2020-03-19 09:28
"코스피, 반등 출발 후 혼조세…코스닥은 1%대 상승",/news/news_read.nhn?article_id=0004539570&office_id=009&mode=search&query=삼성물산&page=2,매일경제,"삼성SDI, LG화학이 3%대 약세를 보이고 있고, SK텔레콤, 현대모비스, 삼성물산, SK하이닉스가 하락하고 있다. 반면 LG생활건강과 NAV...",2020-03-19 09:32
"[개장] 기관 '사자'에 코스피, 반등 출발… 1620선 회복",/news/news_read.nhn?article_id=0000519720&office_id=417&mode=search&query=삼성물산&page=2,머니S,"시가총액 상위 종목에서 삼성전자(0.11%), SK하이닉스(1.09%), 삼성바이오로직스(1.25%), NAVER(2.40%), 셀트리온(2.2...",2020-03-19 09:36
[fn마켓워치]박응한 행정공제회 부동산·인프라본부장 4연임 성공,/news/news_read.nhn?article_id=0004392638&office_id=014&mode=search&query=삼성물산&page=2,파이낸셜뉴스,한편 박 본부장은 1962년생으로 한양대학교 도시공학과를 졸업하고 1988년부터 삼성물산 건설에서 근무했다. 론스타로 자리를 옮겨 극동건설 인수...,2020-03-19 09:40
민간택지 분양가상한제 연기로 서울 분양시장 일단 숨돌려,/news/news_read.nhn?article_id=0004539591&office_id=009&mode=search&query=삼성물산&page=2,매일경제,삼성물산은 동대문구 용두동 용두6구역을 재개발 해 총 1048세대로 짓는 래미안 용두를 4월경 분양할 계획이다. 이중 477세대가 일분분양분이다...,2020-03-19 09:50
"물러서지 않는다…대우건설 조합 갑질, 신반포15차 수주 소송 끝까지 간다",/news/news_read.nhn?article_id=0003011218&office_id=241&mode=search&query=삼성물산&page=2,일간스포츠,"모두가 삼성물산과 대림산업, 호반건설만 주목한다. 지난주 마감한 서울 서초구 신반포15차 아파트 재건축 재입찰에 도전한 시공사들이다. 그러나 신...",2020-03-19 09:52
코로나에 자사주 사는 중후장대 기업… 주가는 연일 '뚝뚝',/news/news_read.nhn?article_id=0000489106&office_id=366&mode=search&query=삼성물산&page=2,조선비즈,"창사 이래 처음으로 ‘자사주 매입 후 소각’을 진행 중인 현대중공업지주(267250)의 주가는 소각 이후 33%, 삼성물산(028260)은 28...",2020-03-19 10:03
