title,url,press,summary,date
"[I-리포트] POSCO, 매크로 악화에 회복 지연…목표가↓-교보證",/news/news_read.nhn?article_id=0000529093&office_id=031&mode=search&query=POSCO&page=1,아이뉴스24,교보증권은 11일 POSCO에 대해 매크로 변수 악화로 실적 회복이 지연되고 있다며... 교보증권은 POSCO의 올해 연결기준 매출액이 전년 대비 1.6% 감소한 63조3...,2020-03-11 08:48
"[Hot-Line] ""POSCO, 코로나19 사태로 업황 회복 지연""…목표가↓",/news/news_read.nhn?article_id=0004534045&office_id=009&mode=search&query=POSCO&page=1,매일경제,한국투자증권은 11일 POSCO에 대해 코로나19 확산 사태로 철강 시황 회복이 지연될... POSCO의 1분기 별도와 연결 기준 영업이익은 각...,2020-03-11 08:49
"포스코, 자동차 판매량 감소로 1Q 실적 부진…목표가↓",/news/news_read.nhn?article_id=0004594759&office_id=018&mode=search&query=POSCO&page=1,이데일리,한국투자증권은 POSCO(005490)가 신종 코로나 바이러스 감염증(코로나19) 확산에 따른 자동차 판매량 감소 등으로 실적 부진을 면치 못할...,2020-03-11 09:21
"""너무 싼데…"" 코스피 1940선 붕괴에도 오르는 종목들",/news/news_read.nhn?article_id=0004373697&office_id=008&mode=search&query=POSCO&page=1,머니투데이,POSCO는 1.11% 오르고 있다. 이들 종목은 코로나19(COVID-19) 여파로 최근 주가가 가파르게 하락해 52주 최저가를 경신한 바 있...,2020-03-11 11:44
"포스코, 상반기 신입사원 채용 스타트, 오는 31일까지 서류 접수",/news/news_read.nhn?article_id=0002420414&office_id=021&mode=search&query=POSCO&page=1,문화일보,"포스코에 따르면, 입사지원서는 포스코 채용 홈페이지 (http://gorecruit.posco.net)를 통해 접수할 수 있다. 신종 코로나바이러스 감염증(코로나19)으로...",2020-03-11 14:11
포스코그룹 11일부터 상반기 신입사원 채용,/news/news_read.nhn?article_id=0002997139&office_id=032&mode=search&query=POSCO&page=1,경향신문,(http://gorecruit.posco.net)’를 통해 접수할 수 있다. 포스코에 따르면 더 많은... 지원자들은 포스코 ‘뉴스룸(https://newsroom.po...,2020-03-11 14:52
"포스코, 상반기 신입 채용…학점 2.8도 지원 가능",/news/news_read.nhn?article_id=0002983145&office_id=025&mode=search&query=POSCO&page=1,중앙일보,채용 담당자가 지원자들의 질문에 답하는 인터뷰 영상도 게재할 예정이다. 상세 정보는 포스코 대표 미디어 채널 '뉴스룸(newsroom.posco...,2020-03-11 16:52
"11일, 외국인 거래소에서 POSCO(-0.55%), 신한지주(+0.66%) 등 ...",/news/news_read.nhn?article_id=0004305038&office_id=015&mode=search&query=POSCO&page=1,한국경제,"외국인 투자자는 11일 거래소에서 POSCO, 신한지주, LG디스플레이 등을 중점적으로 사들인 것으로 나타났다. 외국인 투자자의 순매수 상위 2...",2020-03-11 18:36
