title,url,press,summary,date
"""‘코로나19’ 주가 하락 과하다""…자사주매입 잇따라",/news/news_read.nhn?article_id=0004592732&office_id=018&mode=search&query=현대차&page=6,이데일리,"- 연초 이후 코스피 급락..LF·락앤락·현대차·메디톡스 등 - ""주주가치 제고... ◇2월 자사주 취득 기업 40여곳…현대차·NAVER·메디톡...",2020-03-09 04:01
중소기업 ‘폐쇄’공포증…납품 밀리면 수억 위약금 낼 판,/news/news_read.nhn?article_id=0002488455&office_id=028&mode=search&query=현대차&page=6,한겨레,"현대차 울산공장에선 지난달 28일 코로나19 확진자가 나왔다. 이에 현대차 소속 직원들은 방진 마스크를 모두 지급받았지만, 같은 작업장에서 일하...",2020-03-09 05:02
"[미리 본 주총] 재계, 미래먹거리 정조준…'신사업' 사활",/news/news_read.nhn?article_id=0000528671&office_id=031&mode=search&query=현대차&page=6,아이뉴스24,"현대차는 '스마트 모빌리티 솔루션' 기업으로 변모하기 위해 2025년까지 61조 원을... 현대차 관계자는 ""라스트마일, 개인용비행체(PAV) ...",2020-03-09 06:01
[빅데이터MSI]9일 오전 주식시장 심리 3단계 '약간 나쁨',/news/news_read.nhn?article_id=0009745119&office_id=003&mode=search&query=현대차&page=6,뉴시스,"시가총액 상위 종목 중 SK하이닉스는 3단계, LG화학 5단계, 현대차 5단계, 셀트리온 7단계 등을 나타냈다. 뉴시스와 코스콤은 250개 주요...",2020-03-09 08:09
"더 공격적 마케팅…르노삼성 신차, 현대차는 주말 특근도",/news/news_read.nhn?article_id=0000206757&office_id=374&mode=search&query=현대차&page=6,SBS CNBC,[권오국 / 현대차 노조 대외협력실장 : 현대차 노사가 주말 특근 재개에 대해 합의하면서 코로나19로 인한 생산 손실과 1·2차 부품사의 어려운...,2020-03-09 08:22
"[시승기] 밸런스와 완성도의 매력, 재규어 I-페이스 HSE AWD",/news/news_read.nhn?article_id=0000475138&office_id=469&mode=search&query=현대차&page=6,한국일보,"현대차가 투자하며 이름이 알려진 리막이나 샤오펑, 니오와 같은 중국의 전기차 브랜드 등은 아직 국내 시장에 진출하지 않은, 혹은 못한 모습이지만...",2020-03-09 08:42
3% 넘게 빠지는 코스피…시총 상위 종목들 모두 '파란불',/news/news_read.nhn?article_id=0004371863&office_id=008&mode=search&query=현대차&page=6,머니투데이,"NAVER, LG화학 현대차, 삼성SDI 등은 모두 3∼4% 이상 떨어지고 있다. 코로나19(신종 코로나바이러스 감염증)의 확산세가 이어지면서 글로벌 경기 변동성이...",2020-03-09 09:12
"코스피, 코로나19 글로벌 확산에 2%대 급락…1980선 추락",/news/news_read.nhn?article_id=0004532444&office_id=009&mode=search&query=현대차&page=6,매일경제,"삼성전자, SK하이닉스, NAVER, LG화학, 현대차, 삼성SDI, 삼성물산 등이 3~4% 떨어지고 있다. 이날 유가증권시장에서는 55개 종목이 하락하고 있고 802개 ...",2020-03-09 09:17
"코스피, 코로나19 팬더믹 2%대 급락 출발…1980선 위태",/news/news_read.nhn?article_id=0004592899&office_id=018&mode=search&query=현대차&page=5,이데일리,"또 삼성전자우(005935), 네이버(035420), LG화학(051910), 현대차(005380), 셀트리온(068270) 등도 내리고 있다. 반면 삼성바이오로직스(20...",2020-03-09 09:22
"[개장] 코로나19 확산 우려… 코스피, 1980선 하락 출발",/news/news_read.nhn?article_id=0000515111&office_id=417&mode=search&query=현대차&page=5,머니S,"삼성전자(-3.01%), SK하이닉스(-3.78%), 삼성전자우(-2.11%), 삼성바이오로직스(-0.81%), 네이버(-4.46%), LG화학...",2020-03-09 09:24
