title,url,press,summary,date
'언택트株 날개' 김범수·이해진·김택진 지분가치 2조원 늘었다,/news/news_read.nhn?article_id=0004654257&office_id=421&mode=search&query=카카오&page=3,뉴스1,"(NAVER)·카카오·엔씨소프트 주가가 고공행진하며 최고가 기록을 연일 갈아치우고 있다. 그렇다면 이해진(네이버), 김범수(카카오), 김택진(엔...",2020-05-24 05:55
"현대백, 배너광고 대신 ‘동영상쇼핑’ 개시…시청 중 터치해 구매",/news/news_read.nhn?article_id=0002599811&office_id=029&mode=search&query=카카오&page=3,디지털타임스,"또 페이스북·인스타그램 등 공식 SNS 계정과 공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 '비디오매거...",2020-05-24 06:00
현대백화점 동영상 속 아이템 터치해 구매 하세요,/news/news_read.nhn?article_id=0002403345&office_id=119&mode=search&query=카카오&page=3,데일리안,"또한 페이스북·인스타그램 등 공식 SNS 계정과 공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 ‘비디오매...",2020-05-24 06:00
"""동영상 속 아이템 터치해 구매"" 현대百, '비디오 매거진' 선봬",/news/news_read.nhn?article_id=0004647133&office_id=018&mode=search&query=카카오&page=3,이데일리,"또한 페이스북·인스타그램 등 공식 사회관계망서비스(SNS) 계정과 공식 애플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채...",2020-05-24 06:01
"현대백화점, ‘비디오 매거진’ 선보인다",/news/news_read.nhn?article_id=0004429919&office_id=014&mode=search&query=카카오&page=3,파이낸셜뉴스,"또한 페이스북·인스타그램 등 공식 SNS 계정과 공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 ‘비디오매...",2020-05-24 06:01
"현대百, 영상으로 만난다…'비디오 매거진' 업계 첫 선",/news/news_read.nhn?article_id=0000539662&office_id=031&mode=search&query=카카오&page=3,아이뉴스24,"또 페이스북·인스타그램 등 공식 SNS 계정과 공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 비디오 매거...",2020-05-24 06:01
"영상 속 상품 터치해 구매하세요… 현대百, ‘비디오 매거진’ 선보여",/news/news_read.nhn?article_id=0000527666&office_id=366&mode=search&query=카카오&page=3,조선비즈,"또한 페이스북·인스타그램 등 공식 SNS 계정, 카카오톡 메시지 등 다양한 커뮤니케이션 채널에서도 비디오 매거진을 활용할 예정이다. 현대백화점 ...",2020-05-24 06:02
카카오 등 언택트株발 시총 지각변동…삼성전자 20년째 부동의 1위,/news/news_read.nhn?article_id=0004654276&office_id=421&mode=search&query=카카오&page=3,뉴스1,"현대차는 카카오에 자리를 내줬다. 24일 금융투자업계에 따르면 시총 10위... LG생활건강, 카카오 순이다. 신종 코로나바이러스 감염증(코로나...",2020-05-24 06:07
"한국 증시, 주요국 중 코로나 저점 이후 상승률 '톱'",/news/news_read.nhn?article_id=0011629341&office_id=001&mode=search&query=카카오&page=3,연합뉴스,이들을 대신해 삼성SDI와 카카오 등이 자리했다. 삼성바이오로직스와 네이버는... 대표적인 언택트 주는 카카오다. 카카오는 올해 초 시가총액 순...,2020-05-24 06:11
"""동영상 속 아이템 터치해 구매하세요""… 현대백, '비디오 매거진' 선보여",/news/news_read.nhn?article_id=0000546137&office_id=417&mode=search&query=카카오&page=3,머니S,"또한 페이스북·인스타그램 등 공식 SNS 계정과 공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 ‘비디오매...",2020-05-24 06:20
"`코로나19發` 한국증시, 코스피 35%·코스닥 65%↑...주요국 중 톱",/news/news_read.nhn?article_id=0004580838&office_id=009&mode=search&query=카카오&page=3,매일경제,"카카오 등이 자리했다. 삼성바이오로직스와 네이버는 전체 시총에서 차지하는 비중을 올해 초 1.94%와 2.06%에서 각각 3.09%와 2.86%로 높였다. 특히, 카카오는...",2020-05-24 06:48
"""동영상 속 제품 터치해 구매"" 현대백화점, '비디오매거진' 출시",/news/news_read.nhn?article_id=0004684079&office_id=277&mode=search&query=카카오&page=3,아시아경제,"또한 페이스북, 인스타그램 등 공식 SNS 계정과공식 어플리케이션 푸시(알림), 카카오톡 메시지 등 현대백화점 커뮤니케이션 채널에서도 ‘비디오매...",2020-05-24 08:28
차도 스마트폰으로…코로나에 온라인 판매 시스템 확대,/news/news_read.nhn?article_id=0002599816&office_id=029&mode=search&query=카카오&page=3,디지털타임스,쉐보레는 지난 18일부터 이날까지 카카오 톡스토어를 통해 대형 스포츠유틸리티차(SUV)인 트래버스의 온라인 예약을 받았고 르노삼성은 이달 들어 ...,2020-05-24 08:57
코로나가 뒤바꾼 기업 가치…시총 순위가 확 달라졌다,/news/news_read.nhn?article_id=0004413619&office_id=008&mode=search&query=카카오&page=3,머니투데이,"IT(정보기술) 플랫폼 기업 카카오가 현대차를 제치고 시가총액 상위 10위 이내에... 카카오, 현대차 제치고 코스피 시가총액 9위 등극 24일...",2020-05-24 09:22
"한글과컴퓨터그룹, 강남구에서도 IoT공유주차 서비스 시행",/news/news_read.nhn?article_id=0009877699&office_id=003&mode=search&query=카카오&page=3,뉴시스,"결제는 신용카드 또는 카카오페이로 가능하며, 모바일 앱 사용이 어려운 구민을 위해 전화 결제 서비스도 함께 제공된다. 강남구는 이번 공유주차 서...",2020-05-24 09:25
2000선은 문제없다 미·중 갈등에도 꺾이지 않는 기대감,/news/news_read.nhn?article_id=0004413625&office_id=008&mode=search&query=카카오&page=3,머니투데이,"있다""며 ""카카오의 시총이 현대차를 넘어선 것이 대표적""이라고 말했다. 그는 ""이러한 성장주 중심 랠리의 배경은 저금리 기조로 인한 막대한 유동...",2020-05-24 09:33
1병에 2만원…국산맥주도 ‘프리미엄’ 바람 분다,/news/news_read.nhn?article_id=0001677222&office_id=016&mode=search&query=카카오&page=3,헤럴드경제,"로스팅한 몰트를 사용해 짙은 빛깔을 내고, 몰트에서 우러나온 카카오 맛과 위스키 배럴의 아로마가 뒤섞여 깊고 섬세한 풍미를 자랑한다. 이 제품은...",2020-05-24 09:38
"한글과컴퓨터그룹, 강남구에서도 IoT공유주차 서비스 시행",/news/news_read.nhn?article_id=0004429955&office_id=014&mode=search&query=카카오&page=3,파이낸셜뉴스,"결제는 신용카드 또는 카카오페이로 가능하며, 모바일 앱 사용이 어려운 구민을 위해 전화 결제 서비스도 함께 제공된다. 강남구는 이번 공유주차 서비스를 통해...",2020-05-24 10:17
"이베이 빅스마일데이 e쿠폰 판매, 전년 比 52%↑",/news/news_read.nhn?article_id=0004429978&office_id=014&mode=search&query=카카오&page=3,파이낸셜뉴스,또한 e쿠폰 주문/결제 페이지에서 '선물하기'를 선택한 후 보낼 사람을 입력하면 카카오톡 또는 문자로 친구에게 선물할 수도 있다. 이베이코리아 ...,2020-05-24 11:01
"IoT로 주차난 해소…한컴, 7월부터 강남서 공유주차 서비스 시행",/news/news_read.nhn?article_id=0011629696&office_id=001&mode=search&query=카카오&page=3,연합뉴스,"신용카드 또는 카카오페이로 결제할 수 있다. 전화 결제 서비스도 함께 제공된다. 한컴그룹 관계자는 ""이번 IoT공유주차 서비스를 통해 유동인구가 많은 강남구의...",2020-05-24 11:10
"한국 증시, 주요국 중 코로나 저점 이후 상승률 ‘톱’",/news/news_read.nhn?article_id=0003010711&office_id=032&mode=search&query=카카오&page=2,경향신문,이들을 대신해 삼성SDI와 카카오 등이 자리했다. 삼성바이오로직스와 네이버는... 대표적인 언택트 주는 카카오다. 카카오는 올해 초 시가총액 순...,2020-05-24 11:14
'넷플릭스법' 통과됐지만…'공짜망 분쟁' 소송에 달렸다,/news/news_read.nhn?article_id=0004684183&office_id=277&mode=search&query=카카오&page=2,아시아경제,네이버·카카오 등 국내 CP는 해외 사업자보다 국내 사업자의 부담이 가중될... 네이버·카카오 등이 속한 한국인터넷기업협회를 비롯해 벤처기업협회...,2020-05-24 11:16
"자동이체 출금계좌, '은행↔저축은행' 마음대로 갈아타세요",/news/news_read.nhn?article_id=0002403381&office_id=119&mode=search&query=카카오&page=2,데일리안,"케이뱅크, 카카오뱅크 등 18곳이며, 제2금융권에서는 저축은행과 상호금융(신협... 또 반대로 수협 계좌에 있는 자동이체 건을 은행권인 경남은행...",2020-05-24 12:00
은행↔제2금융권 계좌이동 서비스 이번 주 시행,/news/news_read.nhn?article_id=0004684198&office_id=277&mode=search&query=카카오&page=2,아시아경제,은행권에서는 국민ㆍ신한ㆍ우리ㆍ하나ㆍ한국씨티ㆍSC제일ㆍ광주ㆍ경남ㆍ대구ㆍ부산ㆍ전북ㆍ제주ㆍ기업ㆍ산업ㆍ농협은행ㆍ수협은행과 케이뱅크ㆍ카카오뱅크가...,2020-05-24 12:00
