title,url,press,summary,date
"[공직자 재산공개]은성수 금융위원장, 32억188만원…전년比 3억9729만↑",/news/news_read.nhn?article_id=0009777793&office_id=003&mode=search&query=카카오&page=7,뉴시스,"배우자는 농협은행 1129만원, 신한은행 3억2387만원, 우리은행 2억8534만원, 한국카카오은행 2400만원 등 총 6억4451만원의 예금을...",2020-03-26 00:00
[재산공개]이영민 한국벤처투자 대표 40억원…8.7억 증가,/news/news_read.nhn?article_id=0004544143&office_id=421&mode=search&query=카카오&page=7,뉴스1,"또 대전 유성구의 토지 1억6528만원, SK이노베이션·소프트센·카카오 주식 2493만원도 함께 신고했다. 조봉환 소상공인시장진흥공단 이사장은 ...",2020-03-26 00:00
개미는 필패?…절반의 성공 이룬 10년 전 '동학개미운동',/news/news_read.nhn?article_id=0004605915&office_id=018&mode=search&query=카카오&page=7,이데일리,이상민 카카오페이증권 연구원은 “개인은 낙폭과대주를 중심으로 사서 포트폴리오가 편중된 반면 기관은 위기시에 재무·경제적으로 잘 버틸 대기업들을....,2020-03-26 00:11
"韓 모바일게임 이용자, '리니지M'에 돈 가장 많이 썼다",/news/news_read.nhn?article_id=0009777894&office_id=003&mode=search&query=카카오&page=6,뉴시스,"넥슨, 카카오, 펄어비스 순으로 나타났다. 모바일 데이터 및 분석 플랫폼인... 4위 카카오의 'Princess Connect! Re:Dive'...",2020-03-26 01:56
"한국도박문제관리센터, 카카오톡 챗봇 상담 ‘단도봇’ 최초 개시",/news/news_read.nhn?article_id=0003450601&office_id=022&mode=search&query=카카오&page=6,세계일보,"도박문제 자가 검사, 상담 신청 가능 카카오톡 기반 챗봇 서비스 화면 한국도박문제관리센터(원장 이홍식, 이하 센터)는 카카오톡 챗봇 상담 서비스...",2020-03-26 03:05
"""n번방 참여 흔적 지울 수 있나요"" 문의 봇물…""어렵다""",/news/news_read.nhn?article_id=0003340993&office_id=079&mode=search&query=카카오&page=6,노컷뉴스,이런 상황에서도 최근 카카오톡 오픈채팅방을 중심으로 '텔레그램 기록을 삭제해주겠다'는 업체들이 기승을 부리고 있지만 n번방 활동 기록을 모두 삭...,2020-03-26 04:31
"한진칼 주총 D-1, 조원태 회장 승기 잡았지만…",/news/news_read.nhn?article_id=0003340994&office_id=079&mode=search&query=카카오&page=6,노컷뉴스,△조 회장을 포함한 오너 일가 등 특수관계인 22.45% △델타항공 10% △카카오 1% △대한항공 자가보험?사우회 3.79% △GS칼텍스 0....,2020-03-26 04:51
카톡으로 펀드 선물하는 시대 열렸다,/news/news_read.nhn?article_id=0004383430&office_id=008&mode=search&query=카카오&page=6,머니투데이,카카오톡으로 커피 쿠폰을 주고 받듯이 금융투자상품에 투자할 수 있는 상품권을... 상품은 카카오톡 선물하기 플랫폼을 통해 주식·펀드·발행어음 등...,2020-03-26 05:08
[식품박물관]①대한민국 대표 맥주 ‘오비’…87년 역사 고스란히,/news/news_read.nhn?article_id=0004605948&office_id=018&mode=search&query=카카오&page=6,이데일리,"지난 설 연휴에는 오비라거 랄라베어 전용잔을 출시하고, 2월에는 랄라베어 카카오톡 이모티콘 스크래치 이벤트를 진행하는 등 2030세대 소비자들과...",2020-03-26 05:46
코로나19로 기업실적 충격…시총상위 85% 영업익 전망↓,/news/news_read.nhn?article_id=0011499473&office_id=001&mode=search&query=카카오&page=6,연합뉴스,"이 기간 실적 눈높이가 올라간 것은 하이트진로(15.7%)와 농심(10.3%), 카카오(1.3%) 등 10곳뿐이었다. 이에 따라 증권가의 실적 ...",2020-03-26 06:17
그치지 않는 외인 매도..셀트리온은 샀다,/news/news_read.nhn?article_id=0009777954&office_id=003&mode=search&query=카카오&page=6,뉴시스,"뒤를 이어 LG화학 3465억원, 삼성 SDI 3359억원, SK이노베이션 3325억원, 네이버 2098억원, 카카오 1980억원, LG생활건강...",2020-03-26 06:32
기업공시[3월 25일],/news/news_read.nhn?article_id=0003715158&office_id=011&mode=search&query=카카오&page=6,서울경제,결정 ▲카카오(035720)=박새롬·최세정·윤석 사외이사 신규 선임 ▲참엔지니어링(009310)=126억원 규모 FPD 장비 공급계약 체결 ▲무림P&P(009580)=이도...,2020-03-26 07:01
조원태 vs 조현아…내일 한진 경영권 표대결,/news/news_read.nhn?article_id=0000421207&office_id=422&mode=search&query=카카오&page=6,연합뉴스TV,"반면 조 회장 측 지분은 22.45%, 여기에 델타항공과 카카오, 대한항공 자가보험, 사우회까지 더하면 모두 37.9%, 양측 지분율 차이는 5...",2020-03-26 07:53
"[빅데이터MSI]시장심리 톱5, POSCO·카카오·이마트·셀트리온·SK",/news/news_read.nhn?article_id=0009778004&office_id=003&mode=search&query=카카오&page=6,뉴시스,25일 빅데이터 시장심리지수(MSI)가 가장 높은 '톱5'에 POSCO·카카오·이마트... 카카오의 시장심리지수는 전 거래일보다 2단계 오른 7...,2020-03-26 08:11
"동원F&B, ‘펭수참치 선물세트’ 한정판 출시",/news/news_read.nhn?article_id=0004606022&office_id=018&mode=search&query=카카오&page=6,이데일리,"동원F&B의 직영 온라인몰인 동원몰을 비롯해 카카오톡 선물하기, 지마켓, 옥션 등 주요 온라인몰을 통해 구매할 수 있다. 김보경",2020-03-26 08:13
"[재산공개] 은성수 금융위원장, 32억188만원… 서초 아파트 1.2억원 올라",/news/news_read.nhn?article_id=0000522703&office_id=417&mode=search&query=카카오&page=6,머니S,"배우자는 농협은행 1129만원, 신한은행 3억2387만원, 우리은행 2억8534만원, 한국카카오은행 2400만원 등 총 6억4451만원의 예금을...",2020-03-26 08:14
"""아파트, 직관보다 집관""…코로나19에도 청약시장은 '펄펄'",/news/news_read.nhn?article_id=0004313420&office_id=015&mode=search&query=카카오&page=6,한국경제,"페이스북, 유튜브, 카카오톡 채널을 통해 수요자들의 궁금증을 풀어주고 있다. 내주에 1순위 청약을 받는 대부분의 아파트들도 온라인 채널을 열어둔...",2020-03-26 08:21
"에버랜드, 카카오와 협력 ""주차부터 티켓발권까지 편리하게""",/news/news_read.nhn?article_id=0004649701&office_id=277&mode=search&query=카카오&page=6,아시아경제,삼성물산 리조트부문이 운영하는 에버랜드가 카카오와 손잡고 IT 기술을 기반으로 한 고객 서비스 강화에 나섰다고 26일 밝혔다. 삼성물산 리조트부...,2020-03-26 08:30
"동원F&B, 펭수참치 15종 담은 ‘펭수참치 선물세트’ 한정판 출시",/news/news_read.nhn?article_id=0004649706&office_id=277&mode=search&query=카카오&page=6,아시아경제,"정가는 4만5000원이며, 수량은 5000세트 한정이다. 동원F&B의 직영 온라인몰인 동원몰을 비롯해 카카오톡 선물하기, 지마켓, 옥션 등 주요...",2020-03-26 08:36
"하이투자證 ""카카오, 코로나19 언택트 반사이익에 투자 매력""",/news/news_read.nhn?article_id=0009778051&office_id=003&mode=search&query=카카오&page=6,뉴시스,"하이투자증권은 26일 카카오(035720)에 대해 신종 코로나 바이러스 감염증(코로나19)... 김민정 하이투자증권 연구원은 ""카카오의 1분기 ...",2020-03-26 08:48
"에잇세컨즈 온라인 봄 세일 ""최대 50% 할인""",/news/news_read.nhn?article_id=0004649721&office_id=277&mode=search&query=카카오&page=6,아시아경제,"에잇세컨즈를 카카오톡 플러스 친구로 등록한 고객을 대상으로, 전국 51개 매장에서 5만원 이상 구매시 사용 가능한 5000원 쿠폰을 제공한다.",2020-03-26 08:48
"에잇세컨즈, 봄 시즌 주요 상품 세일 실시…""최대 50% 할인""",/news/news_read.nhn?article_id=0004544461&office_id=421&mode=search&query=카카오&page=6,뉴스1,아울러 에잇세컨즈를 카카오톡 플러스 친구로 등록한 고객을 대상으로 전국 51개 매장에서 5만원 이상 구매시 사용 가능한 5000원 쿠폰도 제공한...,2020-03-26 08:50
