title,url,press,summary,date
"통신나라, 인터넷TV결합상품 인터넷가입 비교사이트 통해 가입 시 현금 사은품 지원",/news/news_read.nhn?article_id=0002589480&office_id=029&mode=search&query=SK&page=14,디지털타임스,"'통신나라' 관계자는 ""인터넷TV결합상품 가입 시 현금 사은품 지원은 SK브로드밴... 한편, '통신나라'는 2008년부터 12년 동안 SK·K...",2020-03-19 00:00
'우량株' 올인하는 개미들…삼성전자 매수는 기회일까?,/news/news_read.nhn?article_id=0000019413&office_id=629&mode=search&query=SK&page=14,더팩트,"개인투자자들은 삼성전자와 SK하이닉스, 삼성SDI와 같은 우량주 매수에 초점을 맞췄다. 개인이 가장 많이 사들인 종목은 삼성전자로 이달 들어 개...",2020-03-19 00:00
SK LG KT 인터넷가입 시 포털사이트 검색 키워드는? ‘설치 당일 현금 지원’...,/news/news_read.nhn?article_id=0004308942&office_id=015&mode=search&query=SK&page=14,한국경제,"통신사별 경품고시 가이드 최대 수준은 상품 및 요금제에 따라 차이가 있지만, 현재 고객에게 지원 가능한 금액은 SK브로드밴드와 LG유플러스가 4...",2020-03-19 00:01
"코스피 1600도 무너졌다, 증시·원화값 10년 전으로",/news/news_read.nhn?article_id=0002985293&office_id=025&mode=search&query=SK&page=14,중앙일보,"SK하이닉스(1조4118억원)와 삼성전자 우선주(7106억원), 현대차(6860억원), SK이노베이션(3387억원)이 뒤를 이었다. 이경수 메리...",2020-03-19 00:04
기업 세곳 중 한곳 언택트 채용,/news/news_read.nhn?article_id=0002985297&office_id=025&mode=search&query=SK&page=14,중앙일보,"SK이노베이션과 카카오, LG전자 역시 화상면접 방식을 도입하기로 했다.... 삼성·포스코·SK그룹 등 채용설명회를 온라인으로 대체하는 기업도 늘고 있다.",2020-03-19 00:04
"위기에 강한 SK 울산콤플렉스, 어려움 이겨낼것",/news/news_read.nhn?article_id=0003276148&office_id=020&mode=search&query=SK&page=14,동아일보,SK이노베이션의 정유·석유화학 공장이 모인 울산콤플렉스(CLX)에서 일하면서 1997년 외환위기와 2014년 유가 급락 등을 겪었지만 이런 어려...,2020-03-19 03:04
"시총 1조이상 상장사, 올들어 43곳 감소",/news/news_read.nhn?article_id=0003276152&office_id=020&mode=search&query=SK&page=14,동아일보,"코스피의 두 ‘대장주’ 삼성전자와 SK하이닉스의 시총은 17일 기준 282조4000억 원, 58조5000억 원으로 올해 들어 각각 50조7000억 원, 10조 원가량 감소...",2020-03-19 03:04
잔인한 4월 다가온다… 심상치않은 회사채,/news/news_read.nhn?article_id=0003515907&office_id=023&mode=search&query=SK&page=14,조선일보,"한대훈 SK증권 연구원은 ""2008년 금융 위기 원인이 서브프라임 모기지(비우량... 작년 12월 글로벌 신용평가사 S&P는 SK이노베이션과 S...",2020-03-19 03:09
SK하이닉스·中 우시市 ‘돋보이는 우정’,/news/news_read.nhn?article_id=0003448466&office_id=022&mode=search&query=SK&page=14,세계일보,SK 2006년부터 현지 공장 가동 / 마스크 45만장·방호복 전달받아 SK하이닉스가 중국 장쑤(江蘇)성 우시(無錫)시로부터 코로나19 대응에 ...,2020-03-19 03:18
"‘핀크’ 권영탁 대표 연임… ""‘포용적 금융 환경’ 조성 위한 노력 지속""",/news/news_read.nhn?article_id=0003448467&office_id=022&mode=search&query=SK&page=14,세계일보,"먼저 SK텔레콤과 하나카드 등 모바일과 핀테크 사업에 대한 풍부한 경험과 전문성을 바탕으로 핀크와 시중은행, SK텔레콤이 함께 내놓은 5% 고금...",2020-03-19 03:18
[Science in Biz] R&D 십년대계가 `퍼스트 무버` 첫단추,/news/news_read.nhn?article_id=0004539447&office_id=009&mode=search&query=SK&page=14,매일경제,"삼성전자는 시스템반도체에, 현대자동차가 자율주행차와 개인용 비행체에, LG화학 SK이노베이션이 전기차 배터리에 과감한 투자를 단행하고 있는 것도...",2020-03-19 04:04
[Cover Story] 타자기에서 반도체까지…불량 잡는 `AI의 눈`,/news/news_read.nhn?article_id=0004539453&office_id=009&mode=search&query=SK&page=14,매일경제,"회사를 설립한 지 4년 만인 2017년에 출시한 수아키트는 삼성, LG, SK, 한화 등 국내... 지난해 기준 삼성, SK 등 26개국 기업들...",2020-03-19 04:04
"상공의 날, 3명에 금탑훈장",/news/news_read.nhn?article_id=0001301080&office_id=005&mode=search&query=SK&page=14,국민일보,은탑산업훈장은 이용우 현대자동차 부사장과 서중호 아진산업 대표이사가 수상했다. 동탑산업훈장은 박경환 SK에너지 부사장과 이금옥 조선내화 대표이사...,2020-03-19 04:09
"글로벌 의결권 자문사·해외 연기금 ""우린 그런 사람 반댈세""",/news/news_read.nhn?article_id=0003515969&office_id=023&mode=search&query=SK&page=13,조선일보,"삼성전자 최윤호·한종희 사장, 삼성SDI 전영현 사장, SK하이닉스 이석희 사장의 사내 이사 선임 건 등에 대해서도 해외 연기금들은 반대 의견을 냈다. LG생활건강의 경우...",2020-03-19 04:27
"[단독] 강성부 ""조현아가 먼저 연락…조원태 3년 못간다더라""",/news/news_read.nhn?article_id=0002985361&office_id=025&mode=search&query=SK&page=13,중앙일보,그래야 독단적 의사결정을 예방할 수 있다” Q : 3자연합이 사내이사로 추천한 김신배 전 SK그룹 부회장 등에 대해 한진에서는 항공 전문가가 아...,2020-03-19 04:51
[코로나19] 재택근무 4주차…몸은 편해도 마음은 불편한 직장인들,/news/news_read.nhn?article_id=0002389933&office_id=119&mode=search&query=SK&page=13,데일리안,"19일 업계에 따르면 현재 현대자동차그룹, SK그룹, 롯데그룹, 한화그룹을 비롯한... 지난달 25일 대기업들 중 가장 먼저 재택근무에 돌입한 ...",2020-03-19 05:00
IPO 시장 개점휴업...상장 타이밍 엉킨 기업들,/news/news_read.nhn?article_id=0002389930&office_id=119&mode=search&query=SK&page=13,데일리안,"SK바이오팜과 호텔롯데, 카카오뱅크, 현대카드, 빅히트엔터테인먼트 등이 상장 시점을 두고 고심하고 있는 것으로 알려졌다. 특히 지난해 12월 심...",2020-03-19 05:00
뛰고 쫓고… 배터리소재 춘추전국시대,/news/news_read.nhn?article_id=0000519608&office_id=417&mode=search&query=SK&page=13,머니S,"소재시장 확대의 선봉에 선 것은 배터리업계 3총사인 LG화학, 삼성SDI, SK이노베이... SK이노베이션은 배터리소재부문의 전문성 확보를 위해...",2020-03-19 05:10
코로나19 치료제 개발 속도...셀트리온·SK 국책과제 선정,/news/news_read.nhn?article_id=0009764924&office_id=003&mode=search&query=SK&page=13,뉴시스,셀트리온과 SK바이오사이언스가 코로나19 치료제 및 백신 개발을 위한... SK바이오사이언스는 질병관리본부의 ‘합성항원 기반 코로나19 서브유닛...,2020-03-19 06:00
1천대 상장사 설립 평균 36년…최고령은 123년 동화약품,/news/news_read.nhn?article_id=0011482810&office_id=001&mode=search&query=SK&page=13,연합뉴스,"반면 SK텔레콤, KT, 네이버, 카카오 등이 포함된 정보통신 회사들의 평균 연령은 25.7년으로 가장 젊었다. 이어 기계(27.6세), 전자(...",2020-03-19 06:00
"[코로나19] '너도나도' 치료제 개발 경계...""냉정한 판단 필요할 때""",/news/news_read.nhn?article_id=0002389941&office_id=119&mode=search&query=SK&page=13,데일리안,코로나19 예방 백신은 GC녹십자와 SK바이오사이언스·보령바이오파마 등이 개발을 진행하고 있다. 치료제는 셀트리온과 한국유나이티드제약·셀리버리....,2020-03-19 06:00
발 묶인 재계 총수…157곳 빗장에 글로벌경영 올스톱,/news/news_read.nhn?article_id=0000530276&office_id=031&mode=search&query=SK&page=13,아이뉴스24,"최태원 SK그룹 회장, 구광모 LG그룹 회장 등 4대 그룹 총수들은 최근 두 달 간 해외... 최태원 SK그룹 회장도 재택근무를 하면서 화상회의...",2020-03-19 06:01
코로나發 주가폭락에 액면가미달 118개 2배 급증…신저가도 속출,/news/news_read.nhn?article_id=0004530732&office_id=421&mode=search&query=SK&page=13,뉴스1,"코스피 시장에서는 SK증권, 미래에셋대우, 상상인증권, BNK금융지주 등 금융주는 물론이고 삼성중공업, 아시아나항공, 대우건설 등이 액면가에 미...",2020-03-19 06:05
"""정유·화학, 유가급락에 2분기 실적 회복 전망""",/news/news_read.nhn?article_id=0009764950&office_id=003&mode=search&query=SK&page=13,뉴시스,"SK나 GS도 중동산 원유 비중이 70% 내외로 1분기 이후 도입원가 하락 효과가 예상된다""고 말했다. 이 연구원은 ""국내 석유화학업체도 1분기...",2020-03-19 06:32
지금 한국은 '동학개미운동' 중…수익률 비교해보니,/news/news_read.nhn?article_id=0004378788&office_id=008&mode=search&query=SK&page=13,머니투데이,"현대차(약 5800억원), 삼성전자우(약 5300억원), SK하이닉스(약 5300억원), LG화학(약... 외국인 매도 상위 종목에는 개인이 많...",2020-03-19 06:40
"증권 전문가들 ""유래없는 변동성..하단 예측 어렵다""",/news/news_read.nhn?article_id=0009764951&office_id=003&mode=search&query=SK&page=13,뉴시스,"최석원 SK증권 리서치센터장은 ""강한 재정정책에 대한 심리가 좋지 않다. 의회의 통과 가능성과 상당 정도의 부도 리스크를 안고 가야하는 게 아닌...",2020-03-19 06:47
코로나로 빗장 건 유럽…'셧다운 공포' 커지는 한국 현지 제조업,/news/news_read.nhn?article_id=0011482864&office_id=001&mode=search&query=SK&page=13,연합뉴스,"LG화학은 폴란드, 삼성SDI와 SK이노베이션은 각각 헝가리에 배터리 공장이 있다.... LG화학과 SK이노베이션은 미국에도 배터리 생산 기지를...",2020-03-19 07:01
기업공시[3월 18일],/news/news_read.nhn?article_id=0003711805&office_id=011&mode=search&query=SK&page=13,서울경제,공급계약 SK하이닉스와 체결 ▲케이엠더블유(032500)=890억원 규모 4G 기지국 장비(RRA·RTS) 공급계약 체결 ▲레드로버(060300)=파산신청 기각 ▲한류AI...,2020-03-19 07:01
코로나19 글로벌 확산에…한국 현지 제조업 '셧다운' 공포,/news/news_read.nhn?article_id=0004308971&office_id=015&mode=search&query=SK&page=13,한국경제,"LG화학은 폴란드에, 삼성SDI와 SK이노베이션은 각각 헝가리에 배터리 공장이 있다. 이들은 현재까지 공장 내 확진자가 발생하거나 계약, 부품 ...",2020-03-19 07:25
[e공시 눈에 띄네] 코스닥-18일,/news/news_read.nhn?article_id=0004645299&office_id=277&mode=search&query=SK&page=13,아시아경제,◆에이피티씨= SK하이닉스와 반도체 제조장비 및 부품 매출 공급계약 체결. 확정 계약금액은 150억500만원. ◆파크시스템스=주가안정 및 주주가치 제고를 위해...,2020-03-19 07:33
자리 띄우고 열 재고…달라진 '주총장',/news/news_read.nhn?article_id=0001023957&office_id=214&mode=search&query=SK&page=13,MBC,"마치 쓰레기를 내보내듯이 그렇게 밀쳤습니다."" 다음주에 대부분의 주총이 몰린 가운데 SK텔레콤 등은 주총 현장을 온라인으로 실시간 중계하기로 했...",2020-03-19 07:34
‘감염 우려’ 속 주주총회…연기 못 하는 이유는?,/news/news_read.nhn?article_id=0010805975&office_id=056&mode=search&query=SK&page=13,KBS,"오늘(19일)은 현대차, 내일은 SK하이닉스 다음주엔 이른바 '남매의 난'으로 관심이 모아지는 한진칼 주총이 이어집니다. 많은 사람이 모이는만큼...",2020-03-19 07:46
"[뉴스체크｜경제] 기업은행 노조, 윤종원 행장 고발",/news/news_read.nhn?article_id=0000233964&office_id=437&mode=search&query=SK&page=13,JTBC,"삼성전자는 60조 원 넘게, SK하이닉스는 15조 원 넘게 시가총액이 각각 줄었습니다. 3. 기업은행 노조, 윤종원 행장 고발 기업은행 노조가 ...",2020-03-19 08:01
[빅데이터MSI]19일 오전 주식시장 심리 2단계 '나쁨',/news/news_read.nhn?article_id=0009764993&office_id=003&mode=search&query=SK&page=12,뉴시스,"시가총액 상위 종목 중 SK하이닉스 3단계, LG화학 2단계, 현대차 2단계, 셀트리온 3단계 등을 나타냈다. 뉴시스와 코스콤은 250개 주요 ...",2020-03-19 08:13
"이태원 주점 월 매출 1억 육박, 이태원 클라쓰?",/news/news_read.nhn?article_id=0004378833&office_id=008&mode=search&query=SK&page=12,머니투데이,상가정보연구소가 SK텔레콤 빅데이터 서비스 플랫폼 지오비전 통계를 통해 이태원 상권을 분석한 결과 2020년 1월 기준 이태원 상권 일평균 유동...,2020-03-19 08:16
이태원 상권 내 주점 월 매출 1억원 육박…혹시 드라마 때문?,/news/news_read.nhn?article_id=0004539493&office_id=009&mode=search&query=SK&page=12,매일경제,"SK텔레콤 빅데이터 서비스 플랫폼 지오비전 통계 분석 결과, 올해 1월 기준 이태원 상권의 하루 평균 유동인구는 13만 6169명으로 집계됐다....",2020-03-19 08:16
코로나19가 바꾼 주총 풍경…소집지 확대 정관 변경 줄이어,/news/news_read.nhn?article_id=0004308993&office_id=015&mode=search&query=SK&page=12,한국경제,SK텔레콤은 코로나19에 대한 우려로 주총장에 참석하지 못하는 주주를 위해 주총... SK텔레콤 주주라면 사전 신청을 통해 온라인 주총에 참여할...,2020-03-19 08:16
1000대 상장사 평균 연령 36세…동화약품 123세 최고,/news/news_read.nhn?article_id=0009764998&office_id=003&mode=search&query=SK&page=12,뉴시스,"반면 SK텔레콤, KT, 네이버, 카카오, 엔씨소프트 등이 포함된 정보통신업은 평균 25.7세로 가장 젊었다. 이어 기계(27.6세), 전자(2...",2020-03-19 08:22
화상회의로 진행되는 5G 산업용 드론 사업화 협약식,/news/news_read.nhn?article_id=0009765003&office_id=003&mode=search&query=SK&page=12,뉴시스,"지난 18일 SK텔레콤과 ADT캡스, 이노뎁 등 3사는 5G 산업용 드론 사업화를 위한 협약식을 영상통화로 진행했다. SK텔레콤 박진효 보안사업...",2020-03-19 08:23
"SK텔레콤-ADT캡스-이노뎁, 5GX 드론 사업협력 협약 체결",/news/news_read.nhn?article_id=0009765002&office_id=003&mode=search&query=SK&page=12,뉴시스,"지난 18일 SK텔레콤과 ADT캡스, 이노뎁 등 3사는 5G 산업용 드론 사업화를 위한 협약식을 영상통화로 진행했다. SK텔레콤 박진효 보안사업...",2020-03-19 08:23
영상통화로 진행되는 5G 산업용 드론 사업화 협약식,/news/news_read.nhn?article_id=0009765001&office_id=003&mode=search&query=SK&page=12,뉴시스,"지난 18일 SK텔레콤과 ADT캡스, 이노뎁 등 3사는 5G 산업용 드론 사업화를 위한 협약식을 영상통화로 진행했다. SK텔레콤 박진효 보안사업...",2020-03-19 08:23
"SK C&C, IT전문가 꿈꾸는 장애청소년에 장학금 전달",/news/news_read.nhn?article_id=0004645348&office_id=277&mode=search&query=SK&page=12,아시아경제,SK C&C는 19일 경기도 성남시 분당 사옥에서 IT전문가를 꿈꾸는 장애청소년을... 올해로 16회째를 맞이한 이번 행사에는 SK C&C 임직...,2020-03-19 08:33
"SKT·ADT캡스·이노뎁, 5G 산업용 드론 시장 출사표",/news/news_read.nhn?article_id=0004530856&office_id=421&mode=search&query=SK&page=12,뉴스1,"= SK텔레콤은 지난 18일 ADT캡스, 이노뎁과 5G 산업용 드론 사업화를 위한 협약식을 영상통화로 진행했다고 19일 밝혔다. SK텔레콤 박진...",2020-03-19 08:48
"SKT·ADT캡스·이노뎁, '5GX 산업용 드론' 사업 나선다",/news/news_read.nhn?article_id=0004530855&office_id=421&mode=search&query=SK&page=12,뉴스1,"= SK텔레콤이 ADT캡스, 지능형 영상분석 플랫폼 선도기업인 이노뎁과 '5GX 드론... SK텔레콤 박진효 보안사업부장(ADT캡스 대표 겸임,...",2020-03-19 08:48
"제약·바이오 투자심리 개선 기대..""호재 반영될 것""",/news/news_read.nhn?article_id=0004378855&office_id=008&mode=search&query=SK&page=12,머니투데이,"주요 요인으로 5월 중순 셀트리온헬스케어 실적 발표, ASCO 초록 공개, SK바이오팜 상장을 꼽았다. 여기에 기술 수출까지 발생한다면 분위기 전환에 성공할 가능성이......",2020-03-19 08:49
"'까스활명수' 동화약품, 법인설립 123년 최고 장수 기업",/news/news_read.nhn?article_id=0004600657&office_id=018&mode=search&query=SK&page=12,이데일리,"반면 SK텔레콤, KT, 네이버, 카카오, 엔씨소프트 등이 포함된 정보통신업은 평균 25.7세로 가장 젊었다. 이어 기계(27.6세), 전자(2...",2020-03-19 08:51
"SKT-ADT캡스-이노뎁, 5GX 산업용 드론 사업화 '맞손'",/news/news_read.nhn?article_id=0004600667&office_id=018&mode=search&query=SK&page=12,이데일리,"SK텔레콤(017670)은 보안기업 ADT캡스, 지능형 영상분석 플랫폼 기업 이노뎁과 ‘5GX... 전날 실시간 영상통화로 진행된 협약식에서 S...",2020-03-19 08:58
"SKT, "" ‘사회적 거리두기’에 지친 마음 돌봐드립니다""",/news/news_read.nhn?article_id=0004530898&office_id=421&mode=search&query=SK&page=12,뉴스1,= SK텔레콤은 ‘사회적 거리두기’ 일상에 지친 고객들에게 도움이 되고자... 등 총 41종의 명상 콘텐츠를 무료로 이용할 수 있다. (SK텔레...,2020-03-19 09:00
"SK텔레콤, AI 명상서비스 ‘누구 마음보기’ 선보여",/news/news_read.nhn?article_id=0004530899&office_id=421&mode=search&query=SK&page=12,뉴스1,= SK텔레콤은 ‘사회적 거리두기’ 일상에 지친 고객들에게 도움이 되고자... 등 총 41종의 명상 콘텐츠를 무료로 이용할 수 있다. (SK텔레...,2020-03-19 09:00
"SK텔레콤, AI 명상서비스 '누구 마음보기' 제공",/news/news_read.nhn?article_id=0004530897&office_id=421&mode=search&query=SK&page=12,뉴스1,= SK텔레콤은 ‘사회적 거리두기’ 일상에 지친 고객들에게 도움이 되고자... 등 총 41종의 명상 콘텐츠를 무료로 이용할 수 있다. (SK텔레...,2020-03-19 09:00
"[게시판] SK C&C, IT전문가 꿈꾸는 장애청소년에 장학금 1억원 전달",/news/news_read.nhn?article_id=0011483004&office_id=001&mode=search&query=SK&page=12,연합뉴스,▲ SK㈜ C&C는 IT전문가를 꿈꾸는 장애청소년 47명에 장학금 1억50만원을... SK㈜ C&C는 2005년부터 총 12억1천877만원의 성...,2020-03-19 09:01
"[증시브리핑] 美증시, 또 서킷브레이커 발동…다우지수 6.3% 하락",/news/news_read.nhn?article_id=0000207566&office_id=374&mode=search&query=SK&page=12,SBS CNBC,6%가량 하락했고 sk하이닉스도 9% 급락하면서 6거래일 연속 하락 마감했습니다.... 코로나19 백신 개발 국책과제에 sk바이오 사이언스가 선...,2020-03-19 09:04
"'SK케미칼' 5% 이상 상승, 전일 기관 대량 순매수",/news/news_read.nhn?article_id=0004309023&office_id=015&mode=search&query=SK&page=12,한국경제,[그래프]SK케미칼 외국인/기관 매매동향 한경로보뉴스 이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에...,2020-03-19 09:05
"SK텔레콤-ADT캡스-이노뎁, 산업용 드론 시장 출사표",/news/news_read.nhn?article_id=0009765070&office_id=003&mode=search&query=SK&page=11,뉴시스,"SK텔레콤은 보안 자회사인 ADT캡스, 지능형 영상분석 플랫폼 선도기업인 이노뎁과... 전일 실시간 영상통화로 진행된 협약식에서 SK텔레콤 박진...",2020-03-19 09:06
"'레몬' 10% 이상 상승, 노스페이스에 인정 받은 나노멤브레인 기술",/news/news_read.nhn?article_id=0004309037&office_id=015&mode=search&query=SK&page=11,한국경제,"◆ 최근 애널리스트 분석의견 - 노스페이스에 인정 받은 나노멤브레인 기술 03월 05일 SK증권의 윤혁진 애널리스트는 레몬에 대해 "" EMI 실...",2020-03-19 09:06
"[특징주] 에이피티씨, SK하이닉스와 공급계약 체결에 '강세'",/news/news_read.nhn?article_id=0000530296&office_id=031&mode=search&query=SK&page=11,아이뉴스24,에이피티씨가 SK하이닉스와 공급계약을 체결했단 소식에 강세다. 19일 오전... 전일 에이피티씨는 SK하이닉스와 150억원 규모의 반도체 제조장비 및 부품 매출에...,2020-03-19 09:11
"코스피, 유가 급락·침체 우려에 하락 출발…'1570선'",/news/news_read.nhn?article_id=0004600716&office_id=018&mode=search&query=SK&page=11,이데일리,삼성전자(005930) SK하이닉스(000660)가 1%대 하락하고 있다. LG화학(051910)은 5%대 하락률을 기록 중이다. LG생활건강(051900)과 NAVER(...,2020-03-19 09:19
