title,url,press,summary,date
"'코로나19 폭락장' 버팀목 개미들, 연기금의 5배 샀다",/news/news_read.nhn?article_id=0004550835&office_id=421&mode=search&query=NAVER&page=2,뉴스1,"샀고, 개인은 SK하이닉스를 7070억원 순매수했다. 3순위에서는 선택이 엇갈렸다. 연기금은 NAVER(2634억원)를 선택했다. 반면 개인은 ...",2020-03-30 05:55
'코로나19發' 항공·정유 등 1분기 적자…三電 추정치 2%감소 그쳐,/news/news_read.nhn?article_id=0004550851&office_id=421&mode=search&query=NAVER&page=2,뉴스1,"서버용 반도체 수요 강세는 지속되고 있다""고 설명했다. 카카오와 NAVER 등 IT 서비스 업종도 3개월 전과 비교해 영업익 컨센서스가 2.6%...",2020-03-30 06:08
[e공시 눈에 띄네] 코스피-27일,/news/news_read.nhn?article_id=0004651650&office_id=277&mode=search&query=NAVER&page=1,아시아경제,◆NAVER= 계열사인 'NAVER J.Hub Corporation'에 대해 2247억원 규모의 채무보증 결정. ◆롯데칠성= 기업어음 차환 및 안정적 운영자금 확보를 위해...,2020-03-30 07:45
"KB證 ""NAVER, 디스플레이 광고경기 부진…목표가↓""",/news/news_read.nhn?article_id=0009783908&office_id=003&mode=search&query=NAVER&page=1,뉴시스,"KB증권은 30일 NAVER(035420)에 대해 디스플레이 광고경기가 부진하다고 분석했다.... 이동륜 KB증권 연구원은 ""네이버(NAVER)...",2020-03-30 08:32
"[특징주] 시총상위주, 급락장 속 동반 '추락'",/news/news_read.nhn?article_id=0000531834&office_id=031&mode=search&query=NAVER&page=1,아이뉴스24,"삼성물산(-2.90%)과 SK하이닉스(-2.88%), 삼성SDI(-2.62%), 삼성전자(-2.48%), NAVER(-2.13%) 등도 2% 넘게 급락하고 있다. LG생활...",2020-03-30 09:13
"코스피, 글로벌 경기 침체 우려에 2%대 급락…1660선 출발",/news/news_read.nhn?article_id=0004546627&office_id=009&mode=search&query=NAVER&page=1,매일경제,"삼성전자, SK하이닉스, NAVER, LG화학, 현대차 등이 2~4% 떨어지고 있다. 이날 유가증권시장에서는 1개 상한가를 포함해 90개 종목이 상승하고 있고 759개 종...",2020-03-30 09:18
불안감 감도는 증시…코스피 2%대 조정 중,/news/news_read.nhn?article_id=0004385421&office_id=008&mode=search&query=NAVER&page=1,머니투데이,"종목별로는 삼성전자와 SK하이닉스가 2%대 하락 중이고 NAVER, LG화학, 현대차, LG생활건강, 삼성물산 등 시가총액 상위 대부분 종목이 내림세다. 셀트리온은 0.5...",2020-03-30 09:22
"코스피, 외국인 매도에 급락 출발…장중 1,670선 무너져",/news/news_read.nhn?article_id=0011507675&office_id=001&mode=search&query=NAVER&page=1,연합뉴스,"시가총액 상위 종목 가운데 삼성전자(-2.48%), SK하이닉스(-2.64%), 삼성바이오로직스(-1.13%), NAVER(-1.83%), LG...",2020-03-30 09:29
"코스피, 1700선 다시 깨져 장중 1660대로 후퇴…2.76% 하락 출발",/news/news_read.nhn?article_id=0004651763&office_id=277&mode=search&query=NAVER&page=1,아시아경제,"이외 삼성바이오로직스(-0.34%), NAVER(-2.74%), LG화학(-3.29%), 현대차(-3.59%), LG생활건강(-1.71%), 삼성물산(-2.78%), 삼성...",2020-03-30 09:30
18일 연속 ‘셀코리아’…코스피 3% 안팎 급락세,/news/news_read.nhn?article_id=0001655240&office_id=016&mode=search&query=NAVER&page=1,헤럴드경제,"대장주 삼성전자(-3.00%)뿐 아니라 SK하이닉스(-3.48%), 삼성바이오로직스(-1.13%), NAVER(-1.22%), LG화학(-4.1...",2020-03-30 10:22
"코스피, 1700대 회복…코스닥은 2%대 상승",/news/news_read.nhn?article_id=0004652044&office_id=277&mode=search&query=NAVER&page=1,아시아경제,"시가총액 상위 종목 중 삼성전자(-1.86%), NAVER(-0.30%), LG화학(-1.15%), 현대차(-0.69%) 등은 하락했지만 SK하이닉스(0.36%), 삼성바...",2020-03-30 13:25
"[오후시황] 코스피 하락폭 줄어 1,700선 진입",/news/news_read.nhn?article_id=0003716849&office_id=011&mode=search&query=NAVER&page=1,서울경제,"셀트리온(068270)(0.82%), SK하이닉스(000660)(0.36%), 삼성바이오로직스(1.24%)가 상승세인 반면 삼성전자(005930)(-1.66%), NAVE...",2020-03-30 13:32
"[마켓뷰] 코스피, 외국인 매도에 약보합…1700은 유지",/news/news_read.nhn?article_id=0000499502&office_id=366&mode=search&query=NAVER&page=1,조선비즈,"현대차(005380), NAVER(035420)는 내렸지만 삼성바이오로직스(207940)(1.58%), 셀트리온(068270)(0.54%) 등은...",2020-03-30 15:37
"급락했던 코스피, 글로벌 경기부양책 기대감에 약보합…1710선 마감",/news/news_read.nhn?article_id=0004547029&office_id=009&mode=search&query=NAVER&page=1,매일경제,"삼성전자, NAVER, LG화학, 현대차, LG생화건강, 삼성SDI, 삼성물산 등이 줄줄이 하락 마감했다. 이날 유가증권시장에서는 6개 상한가를 포함해 609개 종목이 상...",2020-03-30 15:47
코로나 폭락장 1개월…실적 추정치 되레 오른 종목들,/news/news_read.nhn?article_id=0004385944&office_id=008&mode=search&query=NAVER&page=1,머니투데이,NAVER의 최근일 기준 올해 순이익 전망치는 7929억원으로 2월 말 당시의 전망치(6417억원) 대비 23.6% 상향됐다. 광고 매출이 감소...,2020-03-30 15:54
