title,url,press,summary,date
[TF확대경] 구광모도 현장 경영…'생존 전략 모색' 바빠진 재계 총수들,/news/news_read.nhn?article_id=0000027509&office_id=629&mode=search&query=SK&page=3,더팩트,"구광모 회장 외에도 최근 이재용 삼성전자 부회장, 최태원 SK그룹 회장, 신동빈... 있는 SK바이오사이언스 연구원들도 격려했다. 최태원 회장은...",2020-05-30 00:01
"이재용·정의선 시선 향한 곳, 자율주행 핵심 ‘디지털 콕핏’",/news/news_read.nhn?article_id=0000036992&office_id=353&mode=search&query=SK&page=3,중앙SUNDAY,재계 고위 관계자는 “현대차그룹은 이미 LG화학·SK이노베이션과 전기차 배터리 분야에서 긴밀한 협력 관계라 삼성SDI가 여기 추가돼도 특별할 게...,2020-05-30 00:21
"SK가스, 멤버십 고객 대상 다양한 이벤트",/news/news_read.nhn?article_id=0003470050&office_id=022&mode=search&query=SK&page=3,세계일보,SK가스는 다음달 1일부터 행복충전 멤버십에 가입한 소비자를 대상으로... 멤버십 가입 고객은 전국 202개 SK충전소에서 500㎖ 생수 1박스(20개입)를 OK캐쉬백 2...,2020-05-30 03:02
"SK건설?한진중공업, 인천 ‘부평 SK VIEW 해모로’ 분양",/news/news_read.nhn?article_id=0003470066&office_id=022&mode=search&query=SK&page=3,세계일보,SK건설과 한진중공업은 인천 부평구 동수천로 67번길 12-1 일원에 분양하는 ‘부평 SK VIEW 해모로’의 사이버 견본주택을 29일부터 운영...,2020-05-30 03:05
中 출장때 전세기 띄워야 2주 격리 면제… 대기업만 혜택,/news/news_read.nhn?article_id=0003535106&office_id=023&mode=search&query=SK&page=3,조선일보,SK이노베이션과 기아차 임직원 220여명도 지난 21~22일 중국 장쑤성 옌청에 들어갔다. 하지만 이 제도는 중소·중견기업엔 무용지물(無用之物)이다. 중국에 지사 및......,2020-05-30 03:06
"[포토] SK텔레콤, AI기술로 한류 콘텐츠 글로벌 진출 지원한다",/news/news_read.nhn?article_id=0003470081&office_id=022&mode=search&query=SK&page=2,세계일보,‘AI 기반 포스트 프로덕션 플랫폼’ 개발 MOU 체결 SK텔레콤 김혁 5GX미디어사업그룹장(왼쪽)과 NEW ID 박준경 사업부문대표가 협약서에...,2020-05-30 03:14
"오늘 첫 '온라인 삼성고시'...""부정행위 막아라"" 비상",/news/news_read.nhn?article_id=0001446280&office_id=052&mode=search&query=SK&page=2,YTN,최근 SK이노베이션과 현대자동차가 화상 면접을 도입하는 등 '언택트 채용'은 확산하는 추세입니다. [박영진 / 인크루트 홍보팀장 : (언택트 채...,2020-05-30 03:44
실수요자 중심 재편되는 주택시장…떠오르는 ‘특화 설계’ 단지,/news/news_read.nhn?article_id=0002404740&office_id=119&mode=search&query=SK&page=2,데일리안,SK건설과 한진중공업 컨소시엄은 이달 인천광역시 부평구 부개동 145-10번지 일원에 들어서는 ‘부평 SK VIEW 해모로’를 공급할 예정이다....,2020-05-30 06:00
휘발유값 넉 달 만에 바닥 찍었다…전국 주유소 평균 1258.6원,/news/news_read.nhn?article_id=0004666927&office_id=421&mode=search&query=SK&page=2,뉴스1,"7원으로 가장 낮았고, SK에너지 주유소가 가장 높은 1271.0원을 기록했다. 상표별 경유 가격은 알뜰주유소의 평균가격이 1,031.9원으로 ...",2020-05-30 06:00
"'4.4조 손실' 정유4사, 바닥 찍은 항공유 수요 개선에 쏠린 기대감",/news/news_read.nhn?article_id=0000027516&office_id=629&mode=search&query=SK&page=2,더팩트,29일 정유업계에 따르면 올초 국내 정유4사(SK이노베이션·GS칼텍스·현대오일뱅크·에쓰오일)는 최악의 부진을 겪고 있다. 정유4사가 올해 1분기...,2020-05-30 06:00
